Chrom,Location,SRR10901765.tmp,SRR10901766.tmp,SRR10901767.tmp,SRR10901768.tmp,SRR10901769.tmp,SRR10901770.tmp,SRR10901771.tmp,SRR10901772.tmp,SRR10901773.tmp,SRR10901774.tmp,SRR10901776.tmp,SRR10901777.tmp,SRR10901778.tmp,SRR10901779.tmp,SRR10901780.tmp,SRR10901781.tmp,SRR10901782.tmp,SRR10901783.tmp,SRR10901784.tmp,SRR10901785.tmp,SRR10901787.tmp,SRR10901788.tmp,SRR10901789.tmp,SRR10901790.tmp,SRR10901791.tmp,SRR10901792.tmp,SRR10901793.tmp,SRR10901794.tmp,SRR10901795.tmp,SRR10901796.tmp,SRR10901797.tmp,SRR10901798.tmp,SRR10901799.tmp,SRR10901800.tmp,SRR10901801.tmp,SRR10901802.tmp,SRR10901803.tmp,SRR10901804.tmp,SRR10901805.tmp,SRR10901807.tmp,SRR10901808.tmp,SRR10901809.tmp,SRR10901810.tmp,SRR10901811.tmp,SRR10901812.tmp,SRR10901813.tmp,SRR10901814.tmp,SRR10901815.tmp,SRR10901816.tmp,SRR10901818.tmp,SRR10901819.tmp,SRR10901820.tmp,SRR10901822.tmp,SRR10901823.tmp,SRR10901824.tmp,SRR10901825.tmp,SRR10901826.tmp,SRR10901827.tmp,SRR10901828.tmp
chr4,32385432,0,0,1,3,7,3,4,11,3,8,4,6,0,1,3,5,3,8,8,3,3,3,5,4,12,6,6,7,4,8,2,4,6,0,0,3,7,5,4,3,5,5,0,0,6,4,11,5,2,4,2,4,7,4,4,7,4,1,4
chr4,32385550,0,0,0,4,7,3,4,11,1,7,4,4,1,0,1,4,4,8,10,2,4,2,4,4,11,7,5,5,4,8,2,3,5,0,0,3,7,5,5,5,7,3,0,0,6,3,10,5,3,2,3,3,6,3,3,7,4,1,1
chr4,32385558,0,0,0,4,7,3,4,11,1,7,4,4,1,0,0,4,5,9,10,2,4,2,4,4,11,7,5,5,4,8,2,3,5,0,0,3,7,5,5,5,7,3,0,0,6,3,10,5,3,2,3,3,6,4,3,7,4,2,1
chr4,32385585,0,0,1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
chr4,26637006,2,0,1,0,1,0,9,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,3,1,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,1,0,0,1,0,0,0
chr4,26637008,5,1,2,0,1,0,10,2,0,1,0,1,1,2,1,0,0,0,1,2,1,1,2,1,4,1,1,2,0,0,0,1,3,0,0,1,1,1,0,0,0,1,0,0,1,2,4,1,2,3,1,1,1,0,0,3,1,0,0
chr4,26637033,1,0,1,0,1,0,4,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
chr4,32381371,73,6,29,47,45,43,75,67,56,49,52,60,59,57,54,59,48,61,64,74,56,34,54,78,151,36,61,37,41,59,45,43,63,0,2,50,53,49,45,41,37,50,1,0,61,41,87,61,52,57,18,36,46,37,27,27,54,24,35
chr4,32385220,73,8,40,55,48,44,88,81,61,54,54,67,64,58,61,58,56,66,72,77,65,35,64,89,161,40,69,48,43,67,58,50,73,0,3,53,56,55,54,43,41,53,1,0,72,47,96,73,60,60,20,37,52,42,31,32,55,26,38
chr4,32385552,74,8,44,57,49,47,92,79,64,54,55,69,67,59,60,58,55,69,71,77,64,36,67,91,163,40,71,50,44,68,59,47,75,0,4,54,58,56,55,43,43,53,1,0,75,50,100,74,59,63,21,41,52,43,33,33,57,26,39
chr4,32385565,74,8,46,58,51,49,92,79,64,55,57,70,67,59,61,60,56,70,72,78,66,39,68,93,165,41,72,51,48,70,59,49,77,1,4,54,59,57,56,45,44,55,1,0,77,51,101,75,61,65,21,43,52,45,34,35,58,28,40
chr4,32385577,82,8,59,66,63,59,104,93,73,66,63,83,78,66,68,63,62,77,74,90,76,42,78,104,176,46,91,66,59,75,73,58,81,1,5,65,68,69,64,52,52,62,2,0,80,61,110,86,73,67,27,47,65,50,44,46,62,38,47
chr4,32575627,76,8,43,58,49,46,92,81,63,55,55,70,67,60,61,60,56,69,71,79,66,36,66,91,162,40,71,51,44,68,59,49,74,0,4,55,58,57,56,45,44,53,1,0,76,50,100,75,61,63,21,41,52,43,33,33,56,26,39
chr4,32575637,9,1,11,9,9,8,23,10,8,17,16,23,14,13,8,18,18,12,8,3,6,6,10,20,46,4,17,5,5,16,6,13,14,2,1,13,13,15,10,16,13,14,0,0,18,11,24,12,14,12,5,5,7,10,5,4,24,5,5
chr4,26635931,19,1,5,7,9,4,21,11,4,5,8,11,6,13,7,6,6,9,15,6,8,8,6,21,37,1,10,13,6,10,12,9,14,0,0,13,14,4,11,6,5,6,0,0,16,6,16,9,8,7,4,7,6,6,7,7,8,6,8
chr4,32385036,19,1,5,8,10,4,19,11,4,5,8,12,6,13,7,6,7,9,15,6,8,8,6,19,37,1,10,14,6,10,12,8,14,0,0,12,14,4,11,5,5,6,0,0,16,6,16,10,8,6,4,7,6,7,7,8,8,6,8
chr4,32385547,19,2,5,7,9,4,20,10,4,5,9,10,6,12,5,6,6,8,16,6,7,7,4,20,32,2,12,10,4,8,9,9,11,0,0,13,13,5,11,7,7,6,0,0,16,6,18,11,10,10,4,7,8,8,7,5,7,6,9
chr4,32385490,12,1,6,7,9,6,19,12,5,9,10,4,8,10,7,6,7,8,14,8,8,9,6,13,37,2,10,11,7,7,12,4,10,0,0,13,14,4,7,4,5,6,0,0,18,4,14,9,10,5,4,6,11,6,8,5,6,2,9
chr4,32385491,10,0,7,2,4,3,20,4,6,7,6,7,5,6,8,14,5,11,8,7,4,5,7,14,37,2,6,11,9,3,8,4,10,0,1,8,9,4,4,2,5,3,0,0,16,4,21,9,9,4,4,4,4,4,6,5,4,5,7
chr4,32385572,10,0,7,3,3,6,18,4,7,8,6,7,5,6,7,13,5,12,9,7,6,5,8,16,32,2,7,10,8,4,5,5,11,0,1,8,12,4,6,3,5,4,0,0,17,4,20,7,8,6,5,4,3,4,6,5,3,5,6
chr4,26636995,10,0,7,3,4,5,17,4,7,9,7,7,6,7,8,14,5,13,8,8,8,4,7,16,35,2,6,10,8,4,4,6,11,0,1,8,10,4,7,4,6,4,0,0,15,4,20,7,9,3,4,4,3,4,6,3,2,5,6
chr4,32385375,10,0,3,3,3,1,9,8,6,4,9,4,4,5,5,5,8,8,5,6,6,3,2,11,18,2,5,4,2,5,7,2,5,0,1,7,5,3,9,6,6,3,1,0,6,3,18,9,6,3,5,3,2,4,5,1,3,5,4
chr4,26635932,9,0,3,2,3,1,7,7,7,4,7,4,4,5,5,6,8,8,5,5,6,3,1,11,18,2,4,4,1,4,6,2,5,0,1,5,5,2,8,5,6,2,1,0,6,3,17,9,5,1,5,3,2,4,5,1,3,4,4
chr4,32381356,9,0,3,3,3,1,8,7,6,4,7,4,4,5,4,5,8,8,5,5,6,3,2,11,18,2,5,4,2,4,7,2,5,0,1,6,5,3,9,5,6,2,1,0,6,3,17,9,6,3,5,3,2,4,5,1,3,5,4
chr5,256610,19,1,7,4,9,1,20,14,4,8,11,9,10,14,8,9,4,8,14,6,7,7,7,15,44,2,13,12,7,7,12,6,9,0,0,11,15,3,11,7,5,8,0,0,20,6,19,7,12,9,7,13,8,5,8,9,8,5,8
chr5,256621,6,0,4,4,3,3,18,5,7,8,7,10,6,4,7,10,5,11,7,10,7,4,8,16,37,1,8,7,6,7,7,5,11,0,1,9,9,6,5,5,6,7,0,0,12,4,20,8,10,3,3,2,3,4,5,5,3,5,6
chr5,256632,30,1,10,7,6,8,28,18,8,14,7,10,11,11,10,20,11,17,21,15,14,9,17,15,71,7,24,25,13,5,18,4,11,0,2,16,16,8,13,9,9,10,0,2,23,8,29,11,21,15,15,5,18,8,21,12,18,8,21
chr5,256636,15,2,2,5,7,2,21,12,4,5,7,6,7,12,4,5,4,7,12,4,7,7,5,17,31,2,11,11,5,9,13,6,10,0,0,13,13,7,9,5,6,7,0,0,14,5,18,9,10,9,3,9,8,6,5,8,9,5,7
chr5,256650,38,2,29,23,22,28,49,50,25,29,15,22,24,26,21,28,24,29,22,21,13,13,38,41,75,17,33,33,15,26,18,23,40,0,2,28,27,11,26,18,11,23,2,1,27,12,51,43,29,23,7,27,1,25,18,12,36,13,22
chr5,256675,38,2,29,23,23,28,50,50,25,30,15,22,23,27,21,28,24,30,22,21,13,13,38,41,76,17,33,33,15,26,18,23,40,0,2,28,27,11,27,17,11,24,2,1,28,12,51,44,29,23,7,27,1,25,18,12,36,13,22
chr5,256678,38,2,29,23,21,26,52,52,23,28,15,22,24,26,25,30,22,30,21,20,14,14,36,39,77,20,30,35,14,25,18,21,40,0,2,29,28,13,28,16,14,21,2,1,26,11,49,42,28,23,8,27,1,23,18,14,34,11,20
chr5,256687,23,0,13,13,15,15,44,32,20,15,18,16,17,22,25,11,15,21,21,23,11,15,34,24,74,15,13,28,8,18,13,16,21,0,3,14,14,11,16,10,13,19,0,0,24,12,24,22,16,8,8,22,1,24,17,12,19,4,11
chr5,256753,24,0,14,13,15,15,44,32,20,16,19,16,18,21,25,12,16,21,20,24,11,17,34,25,74,15,13,29,8,18,13,16,21,0,3,14,13,11,15,10,14,20,0,0,23,12,24,22,16,8,8,22,1,25,17,12,19,4,11
chr5,256759,22,0,15,12,16,13,46,30,21,14,22,15,24,24,19,13,20,22,23,28,11,20,34,27,75,14,11,30,11,21,17,15,19,0,3,16,11,12,17,12,11,22,0,0,21,10,24,25,15,8,6,24,1,24,14,13,20,5,13
chr5,256892,25,0,15,12,15,14,46,30,23,14,23,17,23,25,20,13,20,21,22,29,12,21,35,26,75,14,11,29,12,23,17,15,19,0,3,18,11,12,18,12,11,24,0,0,22,8,24,26,15,9,6,25,1,24,12,13,20,5,13
chr5,29236744,24,0,15,12,15,14,46,29,24,13,22,16,22,25,19,13,20,21,22,29,11,21,35,25,73,14,11,29,12,23,16,15,19,0,3,17,10,12,18,12,11,24,0,0,22,7,24,27,15,8,5,24,1,24,12,12,20,5,13
chr5,29236751,22,0,16,12,15,14,46,32,22,14,22,15,24,24,21,13,20,24,23,28,11,21,35,27,79,14,12,30,11,22,18,16,20,0,3,16,12,12,17,12,11,22,0,0,21,10,25,25,15,8,6,25,1,24,15,14,20,5,13
chr5,29236770,29,2,15,15,16,19,38,38,27,21,19,28,19,31,20,25,20,27,21,26,27,9,14,44,74,11,27,24,15,25,17,16,24,0,5,23,16,21,19,23,14,21,1,0,31,22,42,31,15,20,6,15,20,16,14,13,23,11,16
chr5,31819558,30,2,16,14,23,15,42,41,27,17,21,35,21,33,20,26,18,25,24,31,24,13,12,51,85,15,28,26,16,27,17,19,27,0,1,25,22,24,21,27,11,22,2,1,33,25,41,36,12,27,8,18,17,22,13,15,23,9,17
chr5,31819565,35,3,30,21,25,29,53,54,21,26,14,24,22,29,20,24,25,28,21,23,10,13,33,37,79,13,27,32,16,29,17,26,39,1,2,30,26,14,30,19,14,23,3,1,29,12,46,44,27,19,8,30,1,26,17,8,36,13,18
chr5,31819572,36,3,29,22,25,25,52,51,22,30,13,23,22,26,20,29,26,30,22,22,11,13,37,39,79,17,31,32,15,28,18,23,40,0,2,31,26,13,27,18,9,24,2,1,26,12,50,45,26,23,8,28,1,22,18,11,37,14,21
chr5,31819575,13,1,15,10,12,8,44,20,13,17,12,23,14,16,15,10,12,17,12,12,5,11,22,25,74,6,12,23,3,15,13,11,24,0,2,23,16,5,25,7,7,18,1,1,19,6,21,32,15,14,7,18,1,14,11,6,16,8,12
chr5,31819577,39,3,29,22,26,27,52,53,22,27,16,25,23,31,18,27,26,32,24,25,11,14,36,40,81,17,30,33,15,29,17,22,41,1,2,31,25,15,29,18,12,24,3,1,28,11,51,47,28,22,9,30,1,25,19,10,35,14,19
chr5,256509,21,1,21,14,17,9,50,27,17,17,15,25,19,21,15,11,18,16,12,20,7,12,28,31,76,11,16,24,4,15,14,18,27,0,2,25,20,9,23,5,9,19,0,1,19,6,26,30,17,14,7,21,1,19,13,7,22,9,12
chr5,256762,22,1,22,14,18,9,49,27,18,17,15,25,19,21,16,12,18,16,12,20,7,12,28,31,76,11,16,24,4,17,14,18,29,0,2,25,20,9,23,5,9,21,0,1,21,6,26,28,17,14,7,21,1,19,13,7,23,9,12
chr5,256893,21,2,13,13,18,6,27,26,16,15,16,16,13,18,9,9,11,18,22,16,21,9,16,20,66,10,20,18,14,16,8,11,12,0,0,14,22,17,20,8,10,12,1,0,23,11,37,20,17,15,9,7,13,5,7,12,16,4,6
chr5,29236861,19,2,13,11,16,8,26,25,16,14,14,17,11,17,6,7,10,15,18,17,20,7,20,18,64,8,21,19,13,17,8,10,14,1,1,14,20,14,19,8,10,14,1,0,24,10,35,17,16,12,8,6,13,5,4,12,14,2,8
chr5,256760,19,2,13,11,15,7,27,24,16,13,14,17,11,16,6,7,10,15,18,15,19,7,20,18,66,8,22,18,14,16,7,10,15,1,1,15,19,12,19,8,9,13,1,0,22,10,35,17,16,12,7,5,14,5,4,11,13,2,8
chr5,13649149,38,3,30,23,25,27,52,54,23,28,15,24,21,29,18,29,26,29,23,23,11,13,37,41,81,17,29,32,15,28,17,22,40,1,2,31,26,14,27,19,11,25,2,1,27,12,50,47,26,23,9,29,1,23,19,10,37,13,21
chr5,13649168,18,1,7,12,10,9,30,19,16,14,14,10,12,18,12,16,14,16,22,17,10,13,16,17,47,6,10,7,18,16,5,14,13,0,0,16,15,10,15,10,7,14,2,0,18,12,28,19,18,12,7,10,10,9,8,9,16,7,7
chr5,13649181,14,1,6,11,8,9,30,19,14,14,14,11,11,18,13,15,15,16,20,16,10,12,17,15,44,5,7,5,17,17,5,14,13,0,0,16,13,8,14,11,10,14,2,0,20,11,28,20,18,9,5,8,11,8,8,6,13,6,6
chr5,13649182,39,2,29,23,23,29,52,51,24,29,16,22,24,27,23,30,23,31,22,21,13,12,38,39,75,19,33,35,15,25,17,21,41,0,2,29,29,13,29,16,14,23,2,1,27,12,50,43,27,22,8,27,1,22,18,14,38,11,21
chr5,13649174,38,2,29,22,20,25,54,53,23,27,15,22,24,26,24,29,21,30,19,20,14,13,34,40,79,20,29,35,12,26,18,24,39,0,2,29,29,13,27,16,14,22,2,1,28,9,48,43,28,23,8,25,1,25,17,14,35,11,21
chr5,29236867,28,0,15,14,15,16,47,34,21,18,24,16,22,24,24,13,17,23,22,28,11,18,37,28,79,16,13,34,9,20,16,17,22,0,3,18,14,14,15,11,16,19,0,0,24,11,28,26,18,8,8,22,1,28,19,15,20,5,12
chr5,256637,22,3,18,6,17,8,28,29,17,5,12,21,10,14,8,18,14,18,14,13,10,14,10,19,52,12,23,14,16,16,11,18,27,0,1,13,19,13,9,12,6,12,0,1,17,11,36,15,22,19,9,9,13,15,12,8,29,3,7
chr5,256894,25,0,13,12,15,16,45,32,19,14,19,17,17,22,24,11,15,21,20,23,10,14,35,24,73,15,12,31,8,18,14,17,21,0,3,14,15,10,15,10,13,17,0,0,25,12,25,23,16,9,10,21,1,25,18,13,20,4,10
chr5,256895,15,1,7,13,9,8,31,19,15,14,14,11,11,18,13,16,15,16,20,16,10,13,17,16,46,5,8,5,17,16,5,14,13,0,0,17,13,8,15,11,9,14,2,0,20,10,28,21,18,9,6,8,11,9,8,6,14,6,7
chr5,13648693,18,3,15,7,15,9,25,25,18,6,10,18,8,15,5,15,13,16,12,11,9,13,9,18,45,8,22,14,15,17,8,14,26,0,1,11,17,12,8,10,7,10,0,1,14,9,28,15,20,15,8,7,10,11,11,8,25,4,6
chr5,13648704,14,1,9,5,9,9,12,3,3,6,12,8,4,12,8,10,9,5,13,11,10,3,14,14,28,4,11,5,8,5,6,9,12,0,0,6,5,9,8,4,6,9,1,0,14,4,12,9,10,8,1,3,0,6,4,6,10,3,7
chr5,13648705,14,1,9,5,9,9,12,3,3,6,12,8,4,12,8,10,9,5,13,11,10,3,14,14,28,4,11,5,8,5,6,9,12,0,0,6,5,9,8,4,6,9,1,0,14,4,12,9,10,8,1,3,0,6,4,6,10,3,7
chr5,22019735,14,1,9,5,9,9,12,3,3,6,12,8,4,12,8,10,9,5,13,11,10,3,14,14,28,5,11,5,9,5,6,9,12,0,0,6,5,9,8,4,6,9,1,0,14,4,13,9,10,8,1,3,0,6,4,6,10,3,7
chr5,29236714,49,1,25,23,23,17,51,27,26,34,25,31,21,30,40,22,34,28,19,32,19,22,36,34,130,32,63,32,33,42,15,25,48,0,3,15,47,20,31,21,18,20,1,0,33,14,49,54,44,14,31,25,0,24,17,13,21,16,15
chr5,31819559,49,0,22,38,27,14,42,34,21,40,29,36,22,32,34,21,34,33,31,25,19,22,38,37,114,29,50,30,18,41,27,26,55,0,2,20,40,24,42,22,15,18,1,0,33,18,38,50,48,20,27,25,0,23,10,18,22,19,17
chr5,31819726,12,0,1,3,4,1,3,9,5,9,3,2,4,5,4,1,1,4,0,6,6,6,1,2,12,1,4,4,3,4,5,2,9,0,0,1,4,3,2,0,2,3,0,0,9,4,10,4,3,4,4,1,0,4,5,4,6,1,2
chr5,31819734,9,0,9,10,12,16,35,15,22,22,13,23,16,19,23,23,15,15,18,22,7,12,7,23,83,12,30,9,10,17,11,11,30,1,0,14,22,13,18,10,4,11,2,0,18,15,21,15,20,12,9,16,0,8,7,8,15,14,10
chr5,31819748,10,0,7,10,8,13,28,14,18,23,13,20,15,17,23,19,15,11,20,21,8,10,9,18,81,11,29,8,11,20,8,11,28,1,0,10,21,10,17,10,3,9,2,0,15,16,18,13,21,11,7,15,0,5,7,7,14,11,8
chr5,31819755,11,0,7,10,9,13,28,14,18,23,13,20,15,17,23,20,15,11,20,21,8,10,9,18,81,11,30,8,10,20,8,11,29,1,0,10,21,11,17,10,2,9,2,0,15,16,18,13,21,12,7,15,0,7,7,7,14,11,7
chr5,31819756,11,0,8,9,10,11,29,16,18,24,11,19,13,14,21,21,16,11,15,17,9,10,10,21,76,10,28,6,11,22,13,10,30,0,0,13,19,8,15,13,5,14,2,0,16,14,18,12,19,11,6,18,0,7,7,5,12,11,7
chr5,31824291,11,0,7,8,10,10,30,16,18,24,11,20,14,15,21,21,16,11,15,17,9,11,11,21,77,10,28,6,11,22,13,11,30,0,0,13,18,9,15,13,5,14,2,0,16,15,18,12,19,11,6,17,0,7,7,6,13,11,7
chr5,31824308,11,0,7,8,10,10,31,16,18,24,11,20,14,15,22,22,14,11,15,17,9,11,11,21,78,10,28,6,11,22,14,11,30,0,0,13,18,9,15,13,5,14,2,0,16,15,18,12,19,11,6,18,0,7,7,6,13,11,6
chr5,22019809,11,0,7,8,10,10,31,16,17,24,11,18,12,17,22,21,15,14,15,16,10,10,12,22,83,9,28,5,10,22,12,10,31,0,0,12,18,9,15,13,5,12,2,0,16,12,14,12,20,11,6,17,0,7,7,6,13,10,5
chr5,22019816,11,0,7,7,10,10,31,16,17,23,11,18,12,17,22,20,15,14,15,17,10,10,12,22,83,9,28,6,10,22,12,10,31,0,0,12,18,9,15,13,5,12,2,0,17,12,14,12,20,11,6,17,0,7,7,6,13,10,5
chr5,31819745,9,0,11,8,13,12,34,14,14,21,11,15,11,16,20,19,12,19,12,12,13,12,10,21,76,10,28,7,8,21,13,12,31,0,0,15,18,11,15,11,5,18,1,0,18,10,19,12,25,13,6,15,0,6,8,5,14,11,3
chr5,31819758,15,0,12,10,11,14,35,13,14,26,15,14,13,16,23,18,17,17,14,20,16,13,10,20,91,10,28,8,10,20,12,15,27,0,0,16,23,11,17,8,3,17,1,0,20,12,24,14,28,15,6,13,0,5,8,7,13,12,6
chr5,256747,16,0,13,10,13,14,34,13,14,26,15,15,12,15,22,19,21,19,16,21,17,13,10,20,92,11,27,7,11,21,9,15,27,0,0,16,28,9,16,7,2,19,1,0,19,12,23,14,30,15,6,13,0,5,8,6,13,12,7
chr5,256798,16,0,13,10,13,15,35,13,15,26,15,15,12,15,22,19,21,19,16,21,17,13,10,21,92,11,28,7,11,21,9,15,27,0,0,16,28,9,16,7,2,19,1,0,19,12,23,14,30,15,6,12,0,5,8,6,13,13,6
chr5,29236736,10,0,3,7,10,7,20,9,10,16,8,9,8,11,18,9,10,9,12,12,4,8,7,13,59,7,26,4,5,16,7,7,25,0,0,6,17,4,8,8,2,7,0,0,11,10,11,13,15,5,7,6,0,3,5,2,9,11,4
chr5,29236925,10,0,2,7,11,7,21,9,11,16,8,9,8,11,18,9,10,9,12,12,4,8,7,14,60,7,27,4,5,16,7,7,25,0,0,6,17,4,8,8,2,7,0,0,11,10,12,13,15,5,7,6,0,3,5,2,9,11,4
chr5,13648683,13,0,5,9,13,8,25,15,13,23,13,13,10,13,22,13,11,13,15,15,9,12,10,16,72,7,29,11,8,19,6,10,32,1,0,6,21,5,10,7,5,9,0,0,15,11,18,20,16,9,8,8,0,3,4,8,12,11,4
chr5,29236896,14,1,8,11,14,7,30,19,16,24,13,15,12,14,23,12,13,18,17,20,13,13,10,21,74,9,32,14,9,25,6,12,29,1,1,8,24,6,13,7,7,8,0,0,17,10,25,20,17,16,10,10,0,7,8,13,18,11,5
chr5,29236903,18,1,9,11,14,7,30,22,18,23,16,15,12,15,23,12,14,18,17,19,13,13,11,19,74,9,32,14,9,28,6,14,29,1,1,7,25,8,14,6,8,8,0,0,17,8,27,21,19,19,9,8,0,11,8,15,18,11,5
chr5,29236904,18,1,9,10,14,7,31,21,17,23,16,15,12,15,22,12,13,18,18,19,13,13,11,19,73,9,32,13,8,27,6,13,29,1,1,7,24,8,14,6,8,8,0,0,18,8,26,21,19,19,9,8,0,11,8,15,18,11,5
chr5,31819737,19,1,10,9,12,7,35,19,17,21,17,13,15,18,20,13,14,17,19,18,16,13,10,22,76,10,33,12,9,24,8,14,30,0,1,9,25,8,15,6,8,10,0,0,14,10,27,24,21,18,12,9,0,12,9,13,19,9,6
chr5,13648687,19,1,11,9,12,7,36,20,18,19,17,14,14,19,20,12,13,18,19,18,16,13,11,22,74,10,33,12,9,24,8,14,30,0,1,10,25,8,15,6,8,10,0,0,14,10,27,24,21,19,12,9,0,12,10,12,19,9,6
chr6,3658006,18,1,12,9,12,7,35,21,18,19,18,14,14,20,20,13,13,18,18,18,16,13,11,23,75,10,34,14,9,23,8,15,30,0,1,10,27,8,16,5,8,10,0,0,14,11,27,24,22,20,13,9,0,12,10,12,19,9,6
chr6,3658014,8,0,3,6,13,6,19,18,14,19,10,12,10,12,16,11,10,9,11,10,4,13,12,14,62,6,32,14,7,16,7,17,25,0,0,4,18,5,9,7,3,9,0,0,11,5,12,11,18,8,7,8,0,6,4,4,8,10,2
chr6,3658016,18,1,9,10,14,7,31,21,17,22,16,15,12,15,22,12,13,18,18,19,13,13,11,19,73,9,32,13,8,27,6,13,29,1,1,7,24,8,14,6,8,7,0,0,18,8,27,20,19,20,9,8,0,11,8,15,18,10,5
chr6,3658021,9,0,11,9,12,12,38,15,13,24,12,15,13,17,20,17,15,20,13,16,16,14,10,22,81,9,28,7,8,20,14,12,28,0,0,18,22,10,16,10,3,18,1,0,20,12,23,14,25,13,6,14,0,4,8,5,13,12,5
chr6,3658028,9,0,11,9,11,13,36,14,13,25,12,15,13,16,19,17,15,19,13,18,16,14,10,21,82,9,27,7,7,18,14,12,28,0,0,16,22,10,16,10,3,18,1,0,19,12,24,14,26,12,6,13,0,4,8,6,13,12,5
chr6,3658030,15,0,12,10,11,14,33,13,13,26,15,13,12,15,22,17,17,17,14,20,16,12,9,20,89,10,28,8,10,19,9,14,27,0,0,16,24,10,17,8,2,17,1,0,19,11,24,14,28,15,6,12,0,5,8,6,12,12,6
chr6,3658044,14,1,8,11,15,7,30,19,16,24,13,15,12,15,23,12,13,18,17,20,14,13,10,21,73,9,32,14,10,25,6,12,30,1,1,8,25,6,13,7,7,8,0,0,17,11,25,20,17,16,10,9,0,7,8,13,16,11,5
chr6,3658051,16,1,18,10,12,33,19,24,30,13,14,26,19,39,13,13,15,20,15,36,23,11,21,19,43,7,22,8,25,7,8,10,13,0,1,9,24,7,5,4,5,12,0,0,35,11,32,6,6,32,14,14,0,4,1,6,8,4,5
chr6,3658065,16,1,19,8,11,32,19,28,30,13,13,26,19,44,13,13,15,20,15,33,22,10,21,19,41,7,22,7,25,7,8,9,13,0,1,9,25,7,5,4,4,12,0,0,32,11,32,5,6,32,13,14,0,5,1,5,8,4,5
chr6,3658070,16,1,18,9,11,31,19,27,30,13,13,26,19,43,13,12,14,19,15,32,20,10,20,19,40,7,21,7,25,7,8,9,13,0,1,9,26,7,5,4,4,12,0,0,32,11,30,5,6,32,13,14,0,5,1,5,8,4,5
chr6,3658079,54,1,21,22,22,17,48,22,26,34,21,26,20,25,37,20,34,27,18,35,19,20,32,31,128,29,61,29,31,40,17,23,52,0,3,13,47,19,30,24,17,21,1,0,33,13,44,52,45,15,31,22,0,21,15,13,20,17,13
chr6,3658084,55,1,24,25,19,19,45,25,24,34,20,26,21,25,38,20,36,26,23,31,18,17,33,34,126,30,61,29,27,40,18,25,51,0,3,13,44,22,31,20,18,22,1,0,34,13,43,53,40,16,30,23,0,19,16,15,21,16,13
chr6,3658170,55,1,25,31,21,16,48,26,21,33,21,24,20,25,38,19,35,27,24,30,21,16,35,36,128,30,60,28,27,39,19,23,51,0,3,17,42,23,28,20,17,21,1,0,37,12,40,52,39,16,29,23,0,20,15,13,23,18,12
chr6,3658182,9,0,11,9,12,16,36,17,23,23,14,23,17,19,26,22,13,15,17,22,7,12,9,24,86,13,31,11,12,19,10,12,33,1,0,12,26,15,18,14,5,15,2,0,19,15,24,18,21,15,9,14,0,6,9,11,17,15,11
chr6,3658184,46,0,20,39,29,15,42,34,22,40,32,32,22,31,37,17,34,31,30,27,21,21,37,39,111,30,51,31,19,35,21,25,57,0,2,21,41,25,40,23,15,19,1,0,31,16,38,48,47,19,27,27,0,24,11,14,16,17,17
chr6,3658203,11,0,7,7,10,10,31,16,17,23,11,18,12,17,21,20,15,14,15,17,10,10,12,22,83,9,28,6,10,22,12,10,31,0,0,12,18,9,15,13,5,13,2,0,17,12,14,12,20,11,6,17,0,7,7,6,13,10,5
chr6,3658205,16,0,14,10,13,16,32,20,17,27,16,14,15,14,22,19,22,18,16,22,15,13,10,25,94,11,31,8,15,24,11,15,27,0,0,18,29,8,18,9,2,20,1,0,21,12,26,14,27,14,6,11,0,5,7,6,13,13,7
chr6,3658210,24,0,8,7,3,15,20,18,7,16,11,9,6,11,8,9,18,7,11,5,3,7,16,21,53,9,18,5,13,13,17,7,26,0,0,9,22,10,17,12,6,2,0,0,21,7,31,23,23,12,9,6,0,10,5,4,9,5,5
chr6,3658219,24,0,8,7,3,15,21,18,8,16,12,9,6,11,8,9,19,7,11,5,3,7,16,22,54,9,17,5,13,13,18,7,26,0,0,10,22,10,18,13,6,3,0,0,21,7,31,23,23,12,9,7,0,10,5,4,9,6,5
chr6,3658224,20,0,7,10,3,10,15,19,3,20,6,8,10,8,8,4,16,10,10,13,4,8,12,15,48,4,20,4,9,13,12,9,20,1,2,10,17,10,16,4,3,8,0,0,12,6,20,15,18,4,8,9,0,6,12,4,10,6,6
chr6,3658366,18,0,6,10,3,10,14,19,3,19,6,8,8,8,8,4,16,9,10,13,4,8,12,15,48,4,19,4,9,13,12,9,20,1,2,10,16,10,16,4,2,8,0,0,11,6,19,15,17,4,8,9,0,6,12,4,10,6,6
chr6,3658373,19,0,6,10,4,10,15,19,3,19,6,8,8,8,8,4,16,10,10,14,4,9,12,16,49,4,20,4,10,16,12,9,21,1,2,10,17,10,16,5,1,9,0,0,13,6,20,17,17,5,8,9,0,8,12,4,11,6,6
